0,2,1,0,0,-1,0.00023,0.00023,0.00023,2
0,2,1,0,1,-1,0.00006,0.00006,0.00006,2
0,2,2,-2,0,0,0.0002,0.0002,0.0002,2
0,2,2,-2,1,0,0.00008,0.00008,0.00008,2
0,2,2,0,2,0,0.00003,0.00003,0.00003,2
0,3,-5,1,0,1,-0.00002,-0.00002,-0.00002,2
0,3,-4,1,0,0,-0.00017,-0.00017,-0.00017,2
0,3,-3,-1,0,1,-0.00007,-0.00007,-0.00007,2
0,3,-3,1,0,1,-0.00012,-0.00011,-0.00011,2
0,3,-3,1,1,1,-0.00005,-0.00004,-0.00004,2
0,3,-2,-1,-1,0,-0.00009,-0.00009,-0.00009,2
0,3,-2,-1,0,0,-0.00092,-0.00092,-0.00092,2
0,3,-2,-1,1,0,0.00006,0.00006,0.00006,2
0,3,-2,1,0,0,-0.00242,-0.00242,-0.00242,2
0,3,-2,1,1,0,-0.001,-0.001,-0.001,2
0,3,-2,1,2,0,-0.00009,-0.00009,-0.00009,2
0,3,-1,-1,0,1,-0.00013,-0.00013,-0.00013,2
0,3,-1,-1,1,1,-0.00004,-0.00004,-0.00004,2
0,3,-1,0,0,0,0.00007,0.00007,0.00007,2
0,3,-1,0,1,0,0.00003,0.00003,0.00003,2
0,3,-1,1,0,-1,0.00002,0.00002,0.00003,2
0,3,0,-3,0,0,-0.00023,-0.00023,-0.00023,2
0,3,0,-3,1,-1,0.00004,0.00004,0.00004,2
0,3,0,-3,1,1,0.00004,0.00004,0.00004,2
0,3,0,-1,0,0,-0.01277,-0.01276,-0.01276,2
0,3,0,-1,1,0,-0.00529,-0.00529,-0.00529,2
0,3,0,-1,2,0,-0.00049,-0.0005,-0.00051,2
0,3,0,1,2,0,0.00005,0.00005,0.00005,2
0,3,0,1,3,0,0.00002,0.00002,0.00002,2
0,3,1,-1,0,-1,0.00011,0.00011,0.00011,2
0,3,1,-1,1,-1,0.00004,0.00004,0.00004,2
0,4,-4,0,0,0,-0.00008,-0.00009,-0.00008,2
0,4,-4,2,0,0,-0.00006,-0.00006,-0.00006,2
0,4,-4,2,1,0,-0.00003,-0.00003,-0.00003,2
0,4,-3,0,0,1,-0.00014,-0.00014,-0.00014,2
0,4,-3,0,1,1,-0.00006,-0.00006,-0.00006,2
0,4,-2,-2,0,0,-0.00011,-0.00011,-0.00011,2
0,4,-2,0,0,0,-0.00204,-0.00204,-0.00204,2
0,4,-2,0,1,0,-0.00084,-0.00084,-0.00084,2
0,4,-2,0,2,0,-0.00008,-0.00008,-0.00008,2
0,4,-1,-2,0,1,-0.00003,-0.00003,-0.00003,2
0,4,-1,0,0,-1,0.00003,0.00003,0.00003,2
0,4,0,-2,0,0,-0.00169,-0.00169,-0.00169,2
0,4,0,-2,1,0,-0.0007,-0.0007,-0.0007,2
0,4,0,-2,2,0,-0.00006,-0.00006,-0.00007,2
1,-4,0,3,-1,0,-0.00014,-0.00014,-0.00014,2
1,-4,0,3,0,0,-0.00075,-0.00075,-0.00075,2
1,-4,1,1,0,1,0.00004,0.00004,0.00004,2
1,-4,2,1,-1,0,-0.00037,-0.00037,-0.00037,2
1,-4,2,1,0,0,-0.00194,-0.00194,-0.00194,2
1,-4,3,1,0,-1,-0.00015,-0.00015,-0.00015,2
1,-4,4,-1,-1,0,-0.00007,-0.00007,-0.00007,2
1,-4,4,-1,0,0,-0.00037,-0.00037,-0.00037,2
1,-4,5,-1,0,-1,-0.00004,-0.00004,-0.00004,2
1,-3,-1,2,0,1,0.00009,0.00009,0.00009,2
1,-3,0,0,-2,0,0.00004,0.00004,0.00004,2
1,-3,0,2,-2,0,0.00005,0.00004,0.00003,2
1,-3,0,2,-1,0,-0.00125,-0.00125,-0.00125,2
1,-3,0,2,0,0,-0.00665,-0.00664,-0.00664,2
1,-3,1,0,0,1,0.00011,0.00011,0.00011,2
1,-3,1,1,0,0,0.00007,0.00007,0.00007,2
1,-3,1,2,0,-1,-0.0001,-0.0001,-0.0001,2
1,-3,2,0,-2,0,0.00005,0.00005,0.00004,2
1,-3,2,0,-1,0,-0.00151,-0.00151,-0.00151,2
1,-3,2,0,0,0,-0.00802,-0.00802,-0.00802,2
1,-3,2,2,0,0,0.00007,0.00007,0.00007,2
1,-3,3,0,-1,-1,-0.0001,-0.0001,-0.0001,2
1,-3,3,0,0,-1,-0.00054,-0.00054,-0.00054,2
1,-3,4,-2,-1,0,-0.00005,-0.00005,-0.00005,2
1,-3,4,-2,0,0,-0.00024,-0.00024,-0.00024,2
1,-3,4,0,0,0,0.00008,0.00008,0.00008,2
1,-3,4,0,1,0,-0.00003,-0.00003,-0.00003,2
1,-2,-2,1,-2,0,0.00004,0.00004,0.00004,2
1,-2,-2,3,0,0,0.00016,0.00016,0.00016,2
1,-2,-1,1,-1,1,0.00007,0.00007,0.00007,2
1,-2,-1,1,0,1,0.00042,0.00042,0.00042,2
1,-2,0,-1,-3,0,0.00004,0.00004,0.00004,2
1,-2,0,-1,-2,0,0.00019,0.0001,0.00019,2
1,-2,0,1,-2,0,0.00028,0.00029,0.00029,2
1,-2,0,0,0,1,-0.00004,-0.00004,-0.00004,2
1,-2,0,1,-1,0,-0.00946,-0.00947,-0.00947,2
1,-2,0,1,0,0,-0.05022,-0.05021,-0.0502,2
1,-2,0,3,0,0,0.00014,0.00014,0.00014,2
1,-2,1,-1,0,1,0.0001,0.00009,0.00009,2
1,-2,1,0,-1,0,0.00005,0.00005,0.00005,2
1,-2,1,0,0,0,0.00027,0.00027,0.00027,2
1,-2,1,1,-1,-1,-0.00008,-0.00008,-0.00008,2
1,-2,1,1,0,-1,-0.00046,-0.00046,-0.00046,2
1,-2,2,-1,-2,0,0.00005,0.00005,0.00005,2
1,-2,2,-1,-1,0,-0.0018,-0.0018,-0.0018,2
1,-2,2,-1,0,0,-0.00954,-0.00954,-0.00954,2
1,-2,2,1,0,0,0.00055,0.00055,0.00055,2
1,-2,2,1,1,0,-0.00017,-0.00017,-0.00017,2
1,-2,3,-1,-1,-1,-0.00008,-0.00008,-0.00008,2
1,-2,3,-1,0,-1,-0.00044,-0.00044,-0.00044,2
1,-2,3,1,0,-1,0.00004,0.00004,0.00004,2
1,-2,4,-1,0,0,0.00012,0.00012,0.00012,2
1,-1,-2,1,-1,-2,0.00011,0.00011,0.00011,2
1,-1,-2,1,-1,-1,0.00014,0.00014,0.00014,2
1,-1,-1,1,-1,-1,0.00079,0.00079,0.00079,2
0,-2,2,-1,2,0,0.00011,0.00011,0.00011,2
0,-1,0,0,1,0,0.0009,0.0009,0.0009,2
0,0,0,1,1,0,-0.00004,-0.00004,-0.00004,2
1,-1,0,0,-2,0,0.00152,0.00152,0.00152,2
1,-1,0,0,-1,0,-0.04944,-0.04945,-0.04945,2
1,-1,0,0,0,0,-0.26233,-0.26226,-0.26221,2
1,-1,0,2,-1,0,-0.00005,-0.00005,-0.00005,2
1,-1,0,2,0,0,0.00169,0.0017,0.0017,2
1,-1,0,2,1,0,0.00027,0.00028,0.00028,2
1,-1,1,0,-1,-1,-0.00009,-0.00008,-0.00008,2
1,-1,1,0,0,-1,-0.00076,-0.00076,-0.00076,2
1,-1,2,-2,0,0,0.00015,0.00015,0.00015,2
1,-1,2,0,-1,0,-0.0001,-0.0001,-0.0001,2
1,-1,2,0,0,0,0.00343,0.00343,0.00343,2
1,-1,2,0,1,0,-0.00075,-0.00075,-0.00075,2
1,-1,2,0,7,0,-0.00005,-0.00005,-0.00005,2
1,-1,3,0,0,-1,0.00023,0.00023,0.00023,2
1,-1,4,-2,0,0,0.00006,0.00006,0.00006,2
1,0,-3,1,0,1,0.00009,0.00009,0.00009,2
1,0,-2,1,-1,0,0.00044,0.00044,0.00044,2
1,0,-2,1,0,0,0.00193,0.00194,0.00194,2
1,0,-1,0,0,0,-0.00004,-0.00004,-0.00004,2
1,0,-1,1,0,1,-0.0001,-0.0001,-0.0001,2
1,0,0,-1,-2,0,-0.00012,-0.00012,-0.00012,2
1,0,0,-1,-1,0,0.00137,0.00137,0.00137,2
1,0,0,-1,0,0,0.00742,0.00742,0.00741,2
1,0,0,1,-1,0,-0.0006,-0.0006,-0.00059,2
1,0,0,1,0,0,0.02063,0.02063,0.02062,2
1,0,0,1,1,0,0.00414,0.00414,0.00414,2
1,0,0,1,2,0,-0.00011,-0.00012,-0.00011,2
1,0,1,0,0,0,-0.00011,-0.00012,-0.00012,2
1,0,1,1,0,-1,0.00013,0.00013,0.00013,2
1,0,2,-1,-1,0,-0.00011,-0.00011,-0.00011,2
1,0,2,-1,0,0,0.00394,0.00395,0.00394,2
1,0,2,-1,1,0,0.00086,0.00087,0.00087,2
1,0,3,-1,0,-1,0.00017,0.00017,0.00017,2
1,0,3,-1,1,-1,0.00004,0.00004,0.00004,2
1,1,-4,0,0,2,-0.00029,-0.00029,-0.00029,2
1,1,-3,0,-1,1,0.00006,0.00006,0.00006,2
1,1,-3,0,0,1,-0.00716,-0.00715,-0.00714,2
1,1,-2,0,-2,0,-0.0001,-0.0001,-0.0001,2
1,1,-2,0,-1,0,0.00137,0.00137,0.00137,2
1,1,-2,0,0,0,-0.12209,-0.12205,-0.12203,2
1,1,-2,0,0,2,0.00005,0.00005,0.00005,2
1,1,-2,2,0,0,0.00018,0.00019,0.00018,2
1,1,-2,2,1,0,0.00004,0.00004,0.00004,2
1,1,-1,0,0,1,0.00102,0.00103,0.00102,2
1,1,-1,0,0,1,0.0029,0.00289,0.00289,2
1,1,-1,0,1,1,-0.00008,-0.00008,-0.00008,2
1,1,0,-2,-1,0,0.00007,0.00007,0.00007,2
1,1,0,0,-2,0,0.00004,0.00004,0.00005,2
1,1,0,0,-1,0,-0.00731,-0.00731,-0.0073,2
1,1,0,0,0,0,0.36892,0.36883,0.36878,2
1,1,0,0,1,0,0.05,0.05001,0.05001,2
1,1,0,0,2,0,-0.00108,-0.00108,-0.00108,2
1,1,1,0,0,-1,0.00294,0.00293,0.00293,2
1,1,1,0,1,-1,0.00005,0.00005,0.00005,2
1,1,2,-2,0,0,0.00018,0.00018,0.00018,2
1,1,2,-2,1,0,0.00005,0.00005,0.00005,2
1,1,2,0,0,-2,0.00007,0.00007,0.00007,2
1,1,2,0,0,0,0.00526,0.00525,0.00525,2
1,1,2,0,1,0,-0.0002,-0.0002,-0.0002,2
1,1,2,0,2,0,-0.0001,-0.0001,-0.0001,2
1,1,3,0,0,-1,0.00031,0.00031,0.00031,2
1,2,-3,1,0,1,0.00017,0.00017,0.00017,2
1,2,-2,-1,-1,0,0.00012,0.00012,0.00012,2
1,2,-2,1,-1,0,-0.00013,-0.00013,-0.00012,2
1,2,-2,1,0,0,0.00395,0.00394,0.00395,2
1,2,-2,1,1,0,0.00078,0.00078,0.00078,2
1,2,-1,-1,0,1,0.00013,0.00012,0.00012,2
1,2,-1,0,0,0,-0.00011,-0.00011,-0.00012,2
1,2,0,-1,-1,0,-0.00061,-0.00061,-0.0006,2
1,2,0,-1,0,0,0.02063,0.02062,0.02062,2
1,2,0,-1,1,0,0.00409,0.00409,0.00409,2
1,2,0,-1,2,0,-0.0001,-0.00009,-0.00007,2
1,2,0,1,0,0,-0.00032,-0.00032,-0.00032,2
1,2,0,1,1,0,-0.0002,-0.0002,-0.0002,2
1,2,0,1,2,0,-0.00012,-0.00012,-0.00012,2
1,2,1,-1,0,-1,-0.00011,-0.0001,-0.00011,2
1,2,2,-1,0,0,-0.00008,-0.00008,-0.00008,2
1,2,2,-1,1,0,-0.00006,-0.00006,-0.00006,2
1,3,-4,2,0,0,0.00006,0.00006,0.00006,2
1,3,-3,0,0,1,0.00023,0.00023,0.00023,2
1,3,-3,0,1,1,0.00004,0.00004,0.00004,2
1,3,-2,0,-1,0,0.00011,0.00011,0.00011,2
1,3,-2,0,0,0,0.00342,0.00342,0.00342,2
1,3,-2,0,1,0,0.00067,0.00067,0.00067,2
1,3,-1,0,0,-1,-0.00007,-0.00007,-0.00007,2
1,3,0,-2,-1,0,-0.00004,-0.00004,-0.00004,2
1,3,0,-2,0,0,0.00169,0.00169,0.00169,2
1,3,0,-2,1,0,0.00033,0.00034,0.00034,2
1,3,0,0,0,0,0.0113,0.01129,0.01129,2
1,3,0,0,1,0,0.00723,0.00723,0.00723,2
1,3,0,0,2,0,0.00151,0.00151,0.00151,2
1,3,0,0,3,0,0.0001,0.0001,0.0001,2
1,3,1,0,0,-1,-0.00004,-0.00004,-0.00004,2
1,4,-4,1,0,0,0.0001,0.0001,0.0001,2
1,4,-3,-1,0,1,0.00004,0.00004,0.00004,2
1,4,-2,-1,0,0,0.00054,0.00054,0.00054,2
1,4,-2,-1,1,0,0.00011,0.00011,0.00011,2
1,4,-2,1,0,0,0.00041,0.00041,0.00041,2
1,4,-2,1,1,0,0.00026,0.00026,0.00026,2
1,4,-2,1,2,0,0.00005,0.00005,0.00005,2
1,4,0,-3,0,0,0.00013,0.00013,0.00013,2
1,4,0,-1,0,0,0.00217,0.00216,0.00216,2
1,4,0,-1,1,0,0.00139,0.00138,0.00138,2
1,4,0,-1,2,0,0.00029,0.00029,0.00029,2
2,-4,0,4,0,0,0.00019,0.00019,0.00019,2
2,-4,2,2,0,0,0.00077,0.00078,0.00078,2
2,-4,3,2,0,-1,0.00006,0.00006,0.00006,2
2,-4,4,0,0,0,0.00048,0.00048,0.00048,2
2,-4,5,0,0,-1,0.00006,0.00006,0.00006,2
2,-3,0,3,-1,0,-0.00007,-0.00007,-0.00007,2
2,-3,0,3,0,0,0.0018,0.0018,0.0018,2
2,-3,1,1,0,1,-0.00009,-0.00009,-0.00009,2
2,-3,1,3,0,-1,0.00004,0.00004,0.00004,2
2,-3,2,1,-1,0,-0.00017,-0.00017,-0.00017,2
2,-3,2,1,0,0,0.00467,0.00467,0.00467,2
2,-3,3,1,0,-1,0.00036,0.00036,0.00036,2
2,-3,4,-1,-1,0,-0.00003,-0.00003,-0.00003,2
2,-3,4,-1,0,0,0.0009,0.0009,0.0009,2
2,-3,5,-1,0,-1,0.0001,0.0001,0.0001,2
2,-2,-2,4,0,0,-0.00006,-0.00006,-0.00006,2
2,-2,-1,2,0,1,-0.00022,-0.00022,-0.00022,2
2,-2,0,0,-2,0,-0.0001,-0.0001,-0.0001,2
2,-2,0,2,-1,0,-0.0006,-0.0006,-0.0006,2
2,-2,0,2,0,0,0.01601,0.01601,0.01601,2
2,-2,1,0,0,1,-0.00027,-0.00027,-0.00027,2
2,-2,1,1,0,0,-0.00017,-0.00017,-0.00017,2
2,-2,1,2,0,-1,0.00025,0.00025,0.00025,2
2,-2,2,0,-1,0,-0.00072,-0.00072,-0.00072,2
2,-2,2,0,0,0,0.01932,0.01932,0.01932,2
2,-2,3,-1,0,0,-0.00005,-0.00005,-0.00004,2
2,-2,3,0,-1,-1,-0.00005,-0.00005,-0.00005,2
2,-2,3,0,0,-1,0.00131,0.00131,0.0013,2
2,-2,4,-2,0,0,0.00059,0.00059,0.00059,2
2,-2,4,0,0,-2,0.00005,0.00005,0.00005,2
2,-2,5,-2,0,-1,0.00005,0.00005,0.00005,2
2,-1,-2,1,-2,0,-0.0001,-0.0001,-0.0001,2
2,-1,-2,3,0,0,-0.00039,-0.00039,-0.00039,2
2,-1,-1,1,-1,1,0.00003,0.00003,0.00003,2
2,-1,-1,1,0,1,-0.00102,-0.00102,-0.00102,2
2,-1,0,-1,-2,0,-0.00047,-0.00047,-0.00047,2
2,-1,0,1,-2,0,0.00006,0.00006,0.00007,2
2,-1,0,0,0,1,0.0001,0.00009,0.0001,2
2,-1,0,1,-1,0,-0.00452,-0.00451,-0.00451,2
2,-1,0,1,0,0,0.12098,0.12098,0.12099,2
2,-1,1,-1,0,0,-0.00023,-0.00022,-0.00022,2
2,-1,1,0,0,0,-0.00065,-0.00065,-0.00065,2
2,-1,1,1,-1,-1,-0.00004,-0.00004,-0.00004,2
2,-1,1,1,0,-1,0.00113,0.00113,0.00113,2
2,-1,2,-1,-1,0,-0.00086,-0.00086,-0.00086,2
2,-1,2,-1,0,0,0.02298,0.02298,0.02298,2
2,-1,2,1,0,0,0.0001,0.0001,0.0001,2
2,-1,2,1,1,0,-0.00008,-0.00008,-0.00008,2
2,-1,3,-1,-1,-1,-0.00004,-0.00004,-0.00004,2
2,-1,3,-1,0,-1,0.00106,0.00106,0.00106,2
2,0,-3,2,0,1,-0.00008,-0.00008,-0.00008,2
2,0,-2,0,-2,0,-0.00027,-0.00027,-0.00028,2
2,0,-2,2,-1,0,0.00007,0.00007,0.00007,2
2,0,-2,2,0,0,-0.0019,-0.0019,-0.0019,2
2,0,-1,0,-1,1,0.00005,0.00005,0.00005,2
2,0,-1,0,0,1,-0.00218,-0.00218,-0.00218,2
2,0,-1,1,0,0,0.0001,0.00009,0.00009,2
2,0,0,0,-2,0,0.00033,0.00033,0.00033,2
2,0,0,0,-1,0,-0.02359,-0.02359,-0.02358,2
2,0,0,0,0,0,0.63187,0.6319,0.63192,2
2,0,0,2,0,0,0.00037,0.00037,0.00037,2
2,0,0,2,1,0,0.00013,0.00013,0.00013,2
2,0,1,0,-1,-1,-0.00004,-0.00004,-0.00004,2
2,0,1,0,0,-1,0.00193,0.00192,0.00192,2
2,0,2,-2,0,0,-0.00036,-0.00036,-0.00036,2
2,0,2,0,0,0,0.00072,0.00072,0.00072,2
2,0,2,0,1,0,-0.00036,-0.00036,-0.00036,2
2,0,2,0,2,0,0.00012,0.00012,0.00012,2
2,0,3,0,0,-1,0.00005,0.00005,0.00005,2
2,1,-3,1,0,1,-0.00022,-0.00022,-0.00022,2
2,1,-2,1,-1,0,0.00021,0.00021,0.00021,2
2,1,-2,1,0,0,-0.00466,-0.00466,-0.00466,2
2,1,-1,-1,0,1,-0.00007,-0.00007,-0.00007,2
2,1,-1,0,0,0,0.00011,0.00011,0.00011,2
2,1,0,-1,-1,0,0.00065,0.00065,0.00066,2
2,1,0,-1,0,0,-0.01786,-0.01786,-0.01786,2
2,1,0,1,-1,0,-0.00009,-0.00008,-0.00008,2
2,1,0,1,0,0,0.00447,0.00447,0.00447,2
2,1,0,1,1,0,0.00197,0.00197,0.00197,2
2,1,0,1,2,0,0.00028,0.00028,0.00028,2
2,1,2,-1,0,0,0.00086,0.00085,0.00086,2
2,1,2,-1,1,0,0.00041,0.00041,0.00041,2
2,1,2,-1,2,0,0.00005,0.00005,0.00005,2
2,2,-4,0,0,2,0.0007,0.0007,0.0007,2
2,2,-3,0,0,1,0.01724,0.01722,0.0172,2
2,2,-2,0,-1,0,0.00066,0.00066,0.00066,2
2,2,-2,0,0,0,0.29397,0.29398,0.294,2
2,2,-2,2,0,0,0.00004,0.00004,0.00004,2
2,2,-1,0,0,-1,-0.00247,-0.00246,-0.00246,2
2,2,-1,0,0,1,0.00063,0.00062,0.00062,2
2,2,-1,0,1,1,-0.00004,-0.00004,-0.00004,2
2,2,0,0,-1,0,-0.00103,-0.00102,-0.00102,2
2,2,0,0,0,0,0.08003,0.07999,0.07996,2
2,2,0,0,1,0,0.02384,0.02383,0.02383,2
2,2,0,0,2,0,0.00259,0.00259,0.00259,2
2,2,1,0,0,-1,0.00063,0.00063,0.00063,2
2,2,2,-2,0,0,0.00004,0.00004,0.00004,2
2,2,2,0,0,0,0.00053,0.00053,0.00053,2
2,3,-3,1,0,1,0.00004,0.00004,0.00004,2
2,3,-2,-1,-1,0,0.00006,0.00006,0.00006,2
2,3,-2,-1,0,0,0.00004,0.00004,0.00004,2
2,3,-2,1,0,0,0.00086,0.00086,0.00086,2
2,3,-2,1,1,0,0.00037,0.00037,0.00037,2
2,3,-2,1,2,0,0.00004,0.00004,0.00004,2
2,3,0,-1,-1,0,-0.00008,-0.00009,-0.00009,2
2,3,0,-1,0,0,0.00447,0.00447,0.00447,2
2,3,0,-1,1,0,0.00195,0.00195,0.00195,2
2,3,0,-1,2,0,0.00021,0.00021,0.00022,2
2,3,0,1,0,0,-0.00003,-0.00003,-0.00003,2
2,4,-3,0,0,1,0.00005,0.00005,0.00005,2
2,4,-2,0,0,0,0.00074,0.00074,0.00074,2
2,4,-2,0,1,0,0.00032,0.00032,0.00032,2
2,4,-2,0,2,0,0.00003,0.00003,0.00003,2
2,4,0,-2,0,0,0.00037,0.00037,0.00037,2
2,4,0,-2,1,0,0.00016,0.00016,0.00016,2
2,4,0,0,0,0,0.00117,0.00117,0.00117,2
2,4,0,0,1,0,0.00102,0.00102,0.00101,2
2,4,0,0,2,0,0.00033,0.00033,0.00033,2
2,4,0,0,3,0,0.00005,0.00005,0.00005,2
0,0,0,1,0,0,-0.0002,-0.0002,-0.00021,3
0,0,2,-1,0,0,-0.00004,-0.00004,-0.00004,3
0,1,-2,0,0,0,0.00004,0.00004,0.00004,3
0,1,0,0,-1,0,0.00019,0.0002,0.00019,3
0,1,0,0,0,0,-0.00375,-0.00375,-0.00375,3
0,1,0,0,1,0,-0.00059,-0.00059,-0.00059,3
0,1,0,0,2,0,0.00005,0.00005,0.00005,3
0,2,-2,1,0,0,-0.00012,-0.00012,-0.00012,3
0,2,0,-1,0,0,-0.00061,-0.00061,-0.00061,3
0,2,0,-1,1,0,-0.0001,-0.0001,-0.0001,3
0,3,-2,0,0,0,-0.0001,-0.0001,-0.0001,3
0,3,0,-2,0,0,-0.00007,-0.00007,-0.00007,3
0,3,0,0,0,0,-0.00031,-0.0003,-0.0003,3
0,3,0,0,1,0,-0.00019,-0.00019,-0.00019,3
0,3,0,0,2,0,-0.00004,-0.00004,-0.00004,3
0,4,0,-1,0,0,-0.00008,-0.00008,-0.00008,3
0,4,0,-1,1,0,-0.00005,-0.00005,-0.00005,3
1,-4,0,2,0,0,-0.00006,-0.00006,-0.00006,3
1,-4,2,0,0,0,-0.00006,-0.00006,-0.00006,3
1,-3,0,1,-1,0,-0.00014,-0.00014,-0.00014,3
1,-3,0,1,0,0,-0.00035,-0.00035,-0.00035,3
1,-3,2,-1,0,0,-0.00007,-0.00007,-0.00007,3
1,-2,0,0,-2,0,-0.00004,-0.00004,-0.00004,3
1,-2,0,0,-1,0,-0.00051,-0.0005,-0.0005,3
1,-2,0,0,0,0,-0.00128,-0.00128,-0.00128,3
1,-2,0,2,0,0,-0.00008,-0.00008,-0.00008,3
1,-2,2,0,0,0,-0.00011,-0.00011,-0.00011,3
1,-1,0,-1,0,0,0.00007,0.00007,0.00007,3
1,-1,0,1,-1,0,0.0001,0.0001,0.0001,3
1,-1,0,1,0,0,-0.00065,-0.00065,-0.00065,3
1,-1,0,1,1,0,0.00009,0.00009,0.00009,3
1,-1,2,-1,0,0,0.00013,0.00013,0.00013,3
1,0,0,0,-1,0,0.00059,0.00059,0.00059,3
1,0,0,0,0,0,-0.00399,-0.00399,-0.00399,3
1,0,0,0,1,0,0.00052,0.00052,0.00052,3
1,1,-2,1,0,0,-0.00004,-0.00004,-0.00004,3
1,1,0,-1,-1,0,0.00003,0.00003,0.00003,3
1,1,0,-1,0,0,-0.00022,-0.00022,-0.00022,3
1,1,0,-1,1,0,0.00003,0.00003,0.00003,3
1,1,0,1,0,0,-0.00008,-0.00008,-0.00008,3
1,1,0,1,1,0,-0.00003,-0.00003,-0.00003,3
1,2,-2,0,0,0,-0.00005,-0.00005,-0.00005,3
1,2,0,0,-1,0,0.00005,0.00005,0.00005,3
1,2,0,0,0,0,-0.00146,-0.00146,-0.00146,3
1,2,0,0,1,0,-0.00059,-0.00059,-0.00059,3
1,2,0,0,2,0,-0.00005,-0.00005,-0.00005,3
1,3,-2,0,0,0,-0.00005,-0.00005,-0.00005,3
1,3,0,-1,0,0,-0.00024,-0.00024,-0.00024,3
1,3,0,-1,1,0,-0.0001,-0.0001,-0.0001,3
1,4,-2,0,0,0,-0.00004,-0.00004,-0.00004,3
1,4,0,0,0,0,-0.00006,-0.00006,-0.00006,3
1,4,0,0,1,0,-0.00005,-0.00005,-0.00005,3
2,-4,2,1,0,0,-0.00006,-0.00006,-0.00006,3
2,-3,0,2,0,0,-0.00018,-0.00018,-0.00018,3
2,-3,2,0,-1,0,-0.00003,-0.00003,-0.00003,3
2,-3,2,0,0,0,-0.00019,-0.00018,-0.00018,3
2,-2,0,1,-1,0,-0.00018,-0.00018,-0.00018,3
